kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_steff,koi_slogg,koi_srad,koi_smass
7117549,K04874.01,FALSE POSITIVE,0.566805268,131.8224,3.721,35.7,0.65,2492.0,6403.0,4.418,1.086,1.127
2986833,K04875.01,CANDIDATE,0.912179022,131.81174,1.332,144.6,0.65,1025.0,3880.0,4.722,0.555,0.591
12055539,K03261.01,CONFIRMED,12.27057043,137.57434,3.002,295.5,1.67,811.0,6075.0,4.486,0.969,1.048
12056139,K03262.01,CONFIRMED,13.2274753,137.71768,6.356,229.8,1.94,867.0,6269.0,4.405,1.155,1.237
11853130,K03263.01,CANDIDATE,76.87935893,146.882451,2.3819,21272.0,7.71,202.0,3638.0,4.828,0.436,0.467
4774646,K07707.01,FALSE POSITIVE,0.559517155,132.07411,0.596,57.9,1.04,2762.0,6462.0,4.266,1.309,1.153
9345933,K03264.01,CANDIDATE,13.0151826,134.74697,3.613,331.6,1.36,556.0,4794.0,4.622,0.643,0.632
10030778,K03265.01,FALSE POSITIVE,29.47316279,154.89251,6.4327,12568.5,48.98,565.0,5838.0,4.529,0.897,0.992
7870282,K04732.01,FALSE POSITIVE,0.580725004,131.73303,2.071,105.2,0.85,1939.0,5471.0,4.53,0.841,0.874
11153259,K03200.01,FALSE POSITIVE,1.94468659,133.2347,18.22,455.5,69.59,3334.0,7894.0,3.644,3.521,1.995
9021075,K04733.01,CONFIRMED,7.28116667,132.7518,2.716,333.8,1.4,744.0,5008.0,4.572,0.788,0.844
5783938,K04734.01,FALSE POSITIVE,383.10017,286.3372,8.8,579.4,2.18,248.0,6011.0,4.522,0.902,0.988
11338056,K04735.01,CANDIDATE,2.87998334,131.48485,1.658,116.5,0.85,1024.0,4951.0,4.523,0.806,0.79
3445812,K04802.01,FALSE POSITIVE,0.605556082,132.02856,1.2399,101.7,0.86,2120.0,6123.0,4.556,0.846,0.941
4473613,K04803.01,CONFIRMED,4.36125889,132.53228,2.174,189.2,1.2,1000.0,5520.0,4.544,0.873,0.972
10676750,K04804.01,CANDIDATE,21.08678557,135.5636,0.978,499.6,2.08,651.0,6084.0,4.542,0.863,0.944
8960918,K04805.01,FALSE POSITIVE,1.19087362,131.71838,1.785,67.5,0.73,1489.0,5158.0,4.464,0.888,0.836
4647662,K04806.01,FALSE POSITIVE,1.06484622,131.5817,3.287,42.4,0.72,2034.0,6445.0,4.417,1.087,1.125
9822284,K04807.01,FALSE POSITIVE,0.969824139,132.28429,0.783,23.1,0.49,1839.0,5780.0,4.438,1.0,1.0
8940700,K04876.01,FALSE POSITIVE,190.60563,229.5171,14.33,153.6,1.6,386.0,6200.0,4.214,1.287,0.99
9581589,K04877.01,CANDIDATE,5.19206571,134.5614,3.716,66.6,0.99,1170.0,6322.0,4.426,1.075,1.124
11804437,K04878.01,CANDIDATE,449.01499,144.707,12.58,94.2,1.04,258.0,6031.0,4.368,1.068,0.972
9850966,K04879.01,FALSE POSITIVE,8.480305,135.8796,6.19,304.2,1.33,661.0,4895.0,4.631,0.696,0.775
8747009,K04880.01,FALSE POSITIVE,410.11676,328.2965,13.97,216.9,1.41,242.0,5587.0,4.372,0.965,0.801
8826007,K03266.01,CONFIRMED,54.5091549,140.82739,5.125,622.2,1.94,308.0,4406.0,4.67,0.603,0.621
8280511,K01151.04,CANDIDATE,17.4532945,146.66244,4.027,79.3,0.76,639.0,5528.0,4.499,0.853,0.838
8620402,K03267.01,CONFIRMED,14.1959621,137.01221,3.605,196.2,1.66,818.0,6214.0,4.442,1.076,1.169
8379021,K03268.01,FALSE POSITIVE,11.52482874,134.08163,1.724,577.6,22.56,756.0,5592.0,4.472,0.892,0.862
8104030,K03269.01,FALSE POSITIVE,46.84008579,164.134422,3.8198,6287.9,428.62,552.0,6006.0,4.33,1.055,0.867
4813793,K07708.01,CANDIDATE,6.70242786,133.17733,1.221,65.3,1.82,1367.0,5466.0,3.735,2.224,0.979
5282477,K04736.01,FALSE POSITIVE,0.992798625,131.70889,3.5065,582.5,29.26,1967.0,6055.0,4.407,1.098,1.126
7266212,K04737.01,CANDIDATE,7.79534033,138.03216,3.406,102.1,1.07,985.0,6156.0,4.443,1.05,1.114
6681546,K04738.01,FALSE POSITIVE,186.72243,308.6018,13.35,326.4,1.84,329.0,6040.0,4.469,0.999,1.07
6421137,K04739.01,FALSE POSITIVE,118.4039,195.109,5.593,426.0,3.46,517.0,6486.0,4.091,1.64,1.213
9893278,K04740.01,FALSE POSITIVE,182.281992,159.6829,8.828,509.3,1.67,280.0,5503.0,4.536,0.742,0.69
9419020,K04808.01,CANDIDATE,2.40174996,131.7811,1.413,254.4,0.65,621.0,3606.0,4.855,0.399,0.415
4548162,K04809.01,FALSE POSITIVE,10.0102876,131.8186,5.33,127.1,0.69,522.0,4214.0,4.65,0.601,0.588
4270799,K04810.01,CANDIDATE,115.238544,155.5989,7.653,516.7,3.17,372.0,5589.0,4.384,1.037,0.948
8811490,K04811.01,CANDIDATE,21.7434141,148.935,8.143,154.8,2.23,799.0,5767.0,4.082,1.497,0.987
7293937,K03211.01,FALSE POSITIVE,1.366964704,132.195909,2.3181,59.7,0.79,1640.0,5780.0,4.438,1.0,1.0
8043721,K04812.01,FALSE POSITIVE,0.77957913,131.7173,2.457,70.4,0.71,1819.0,5699.0,4.553,0.853,0.95
7985733,K03219.01,FALSE POSITIVE,0.544561598,131.94532,1.6053,35.2,44.9,11804.0,3715.0,0.851,80.529,1.678
8094120,K04881.01,CANDIDATE,5.6795377,132.95,3.757,52.0,1.16,1420.0,6514.0,4.09,1.585,1.127
6522824,K04882.01,FALSE POSITIVE,17.4453133,135.7562,5.14,327.7,5.38,1066.0,4927.0,3.417,3.04,0.881
6802536,K04883.01,FALSE POSITIVE,2.9788702,133.5035183,9.3,,,,,,,
4750341,K04884.01,FALSE POSITIVE,1.97515457,132.6578,2.633,66.1,0.92,1504.0,5571.0,4.31,1.145,0.976
9935642,K04885.01,CANDIDATE,9.33955596,138.11016,2.058,245.1,2.67,882.0,5516.0,4.308,1.101,0.898
6612327,K03270.01,FALSE POSITIVE,21.993112,131.68608,8.616,1015.7,23.21,523.0,5205.0,4.604,0.747,0.827
7285757,K03271.01,CONFIRMED,19.5489666,149.78882,1.78,523.8,1.89,579.0,5549.0,4.6,0.732,0.776
7285757,K03271.02,CANDIDATE,7.41834569,133.51738,2.462,234.0,1.12,800.0,5549.0,4.6,0.732,0.776
5211922,K03273.01,FALSE POSITIVE,27.6853358,132.70397,4.661,1660.7,3.11,461.0,5216.0,4.673,0.639,0.704
5280587,K03274.01,CONFIRMED,35.6225528,141.4514,4.845,651.1,2.24,523.0,5799.0,4.539,0.878,0.975
8129005,K04741.01,FALSE POSITIVE,7.1403113,137.9994,5.891,112.1,1.18,1036.0,6354.0,4.454,1.016,1.067
4840156,K07709.01,FALSE POSITIVE,2.69487041,131.59964,2.553,62.1,0.97,1440.0,5823.0,4.283,1.187,0.986
4138008,K04742.01,CONFIRMED,112.303136,230.4383,5.869,502.1,1.3,241.0,4401.0,4.677,0.595,0.613
4262040,K03202.01,CANDIDATE,92.461135,211.1951,14.344,122.4,2.86,564.0,5132.0,3.675,2.648,1.211
6468904,K04743.01,FALSE POSITIVE,49.5387264,132.50072,2.238,740.6,20.52,436.0,5683.0,4.605,0.747,0.835
5709906,K04744.01,FALSE POSITIVE,3.39155966,134.1211,3.87,28.4,0.49,1183.0,5896.0,4.516,0.914,1.0
4840672,K04813.01,CANDIDATE,9.2294726,136.173,2.446,199.3,0.82,601.0,4781.0,4.679,0.596,0.618
9777556,K04814.01,FALSE POSITIVE,1.33254897,132.0549,3.083,591.7,32.84,4664.0,4894.0,2.445,13.777,1.928
7287677,K04815.01,CANDIDATE,18.3721835,149.4627,3.738,152.5,1.12,657.0,5937.0,4.558,0.83,0.908
10753922,K04816.01,FALSE POSITIVE,18.2260472,133.5798,3.664,361.1,1.85,648.0,5440.0,4.444,0.98,0.972
5980061,K04817.01,FALSE POSITIVE,0.630539713,131.99124,1.7407,239.6,21.07,1936.0,5458.0,4.482,0.894,0.884
7692248,K04886.01,CANDIDATE,17.99562529,145.60092,0.871,1068.0,28.98,701.0,5999.0,4.494,0.959,1.045
4059887,K04887.01,FALSE POSITIVE,1.018347376,131.69633,4.386,47.8,1.92,2832.0,5858.0,3.729,2.638,1.358
8288741,K04888.01,FALSE POSITIVE,0.659299289,131.738727,0.6908,1118.5,30.54,1979.0,5791.0,4.524,0.852,0.885
6852354,K04889.01,FALSE POSITIVE,101.97435125,163.8034772,2.34,,,,,,,
6691169,K04890.01,CANDIDATE,63.095068,158.1168,9.485,496.8,11.67,573.0,6622.0,4.331,1.325,1.372
5816811,K01042.02,FALSE POSITIVE,4.45540935,134.4555812,4.14,,,,,,,
5303346,K03275.01,FALSE POSITIVE,37.32483952,143.0389,6.9676,4989.2,30.32,461.0,5306.0,4.55,0.79,0.81
3858879,K03276.01,FALSE POSITIVE,25.951984,148.92323,20.585,2340.2,36.8,626.0,5889.0,4.46,1.046,1.152
8280511,K01151.05,CANDIDATE,21.7203362,134.7659,4.252,87.8,0.8,594.0,5528.0,4.499,0.853,0.838
3120904,K03277.01,CONFIRMED,42.9136635,139.88848,5.227,160.6,3.19,810.0,6049.0,3.8,2.483,1.419
3342467,K03278.01,FALSE POSITIVE,88.1804682,209.15533,5.033,1138.6,2.78,359.0,5497.0,4.57,0.839,0.952
11757451,K04745.01,CONFIRMED,177.668663,264.2428,9.298,901.4,2.32,233.0,4721.0,4.615,0.701,0.74
2711597,K04746.01,FALSE POSITIVE,0.98041685,131.78321,0.919,105.7,0.75,1388.0,4861.0,4.572,0.722,0.71
8047428,K04747.01,CONFIRMED,92.263742,146.4247,8.605,296.9,2.22,469.0,6084.0,4.287,1.283,1.167
11513486,K04748.01,CONFIRMED,6.64754478,137.13371,1.961,289.3,1.72,999.0,6046.0,4.478,1.007,1.111
4851283,K07710.01,FALSE POSITIVE,1.23517588,131.9561,5.476,232.9,1.59,1697.0,5780.0,4.438,1.0,1.0
6520519,K04749.01,CANDIDATE,1.97650073,132.95624,1.788,112.5,0.97,1394.0,5792.0,4.514,0.923,1.015
9459162,K04818.01,CANDIDATE,3.79892774,133.289,4.112,47.0,1.46,1869.0,6831.0,3.971,2.106,1.511
5024138,K04819.01,FALSE POSITIVE,0.416995408,132.21942,0.8928,112.6,0.84,2433.0,6150.0,4.498,0.781,0.701
9969287,K04820.01,CANDIDATE,14.7401061,133.5305,5.637,238.0,1.48,750.0,5999.0,4.494,0.959,1.045
9086001,K04821.01,FALSE POSITIVE,256.52387,366.9377,9.07,126.1,1.33,338.0,6348.0,4.323,1.18,1.064
4927734,K03212.01,FALSE POSITIVE,3.0001191,132.9097,6.61,7.7,0.73,2566.0,8431.0,3.97,2.485,2.1
11189311,K03220.01,CONFIRMED,81.4160138,160.86387,14.175,762.3,4.63,522.0,6352.0,4.267,1.401,1.323
10747501,K04891.01,CANDIDATE,4.7309013,135.19333,2.889,228.5,1.39,1065.0,5941.0,4.519,0.911,1.001
10586744,K04892.01,CANDIDATE,21.3761817,143.6293,8.543,104.0,1.08,717.0,5984.0,4.322,1.052,0.846
11970050,K04893.01,CANDIDATE,6.58753699,138.0427,2.043,232.1,1.51,992.0,6014.0,4.486,0.993,1.101
10031918,K04894.01,FALSE POSITIVE,8.5900471,131.9816,3.463,137.0,0.8,677.0,4914.0,4.575,0.707,0.684
5276332,K07723.01,FALSE POSITIVE,357.82544,255.208,9.12,152.5,1.7,306.0,6131.0,4.248,1.312,1.109
3544640,K03279.01,CONFIRMED,30.8278245,143.1448,4.214,641.3,2.42,585.0,5982.0,4.493,0.96,1.047
10653179,K03280.01,CONFIRMED,47.1607932,150.25797,4.003,723.2,2.58,503.0,5936.0,4.501,0.965,1.075
12066569,K03282.01,CONFIRMED,49.2768448,157.02073,3.787,1132.9,1.75,271.0,3899.0,4.713,0.529,0.528
6497146,K03284.01,CONFIRMED,35.2330694,135.36477,3.674,352.8,0.97,288.0,3749.0,4.743,0.524,0.554
8625813,K03285.01,FALSE POSITIVE,45.3965379,136.9486,3.826,1001.6,1.97,326.0,4266.0,4.626,0.643,0.638
4651399,K07698.01,FALSE POSITIVE,508.807642,368.34861,4.495,2127.0,39.59,595.0,4893.0,2.454,8.811,0.805
5308296,K04750.01,CANDIDATE,36.721576,151.2481,7.758,538.2,1.93,498.0,5662.0,4.56,0.84,0.937
9953575,K04751.01,FALSE POSITIVE,362.69427,154.1124,9.7,439.9,3.54,315.0,5288.0,3.898,1.719,0.854
7887890,K04752.01,FALSE POSITIVE,370.35639,425.9854,12.75,732.2,2.82,268.0,6117.0,4.457,1.025,1.097
3122872,K03203.01,CANDIDATE,96.81647,136.55813,10.227,164.7,3.19,655.0,6404.0,3.793,2.467,1.38
4544628,K04753.01,FALSE POSITIVE,0.729724346,132.04276,2.699,23.0,0.51,2151.0,6084.0,4.426,1.03,1.03
9702945,K04822.01,CANDIDATE,3.51413723,132.40707,3.919,32.7,0.69,1267.0,6201.0,4.472,0.989,1.058
11401253,K04823.01,CANDIDATE,4.96504981,135.55399,2.212,50.7,1.51,1403.0,5339.0,3.823,2.011,0.982
7052511,K04824.01,FALSE POSITIVE,0.821472455,132.3003,2.433,127.1,0.92,1559.0,4889.0,4.503,0.836,0.811
4764774,K04825.01,FALSE POSITIVE,1.29019586,132.11311,3.741,86.5,0.78,1530.0,5693.0,4.558,0.842,0.938
10549902,K04826.01,CANDIDATE,1.141148847,132.24561,1.629,73.1,1.67,2248.0,5438.0,3.916,1.989,1.19
12416597,K04895.01,CANDIDATE,12.460565,139.2206,3.903,143.9,1.1,726.0,5435.0,4.453,0.933,0.901
11135694,K04896.01,CANDIDATE,19.5945772,150.1394,6.77,129.3,1.18,724.0,6118.0,4.416,1.023,0.995
9910828,K04897.01,FALSE POSITIVE,8.48032079,135.85214,5.791,170.7,0.95,759.0,5415.0,4.556,0.728,0.695
10065053,K04898.01,CANDIDATE,409.87844,238.9944,10.58,647.1,2.72,264.0,6167.0,4.444,1.064,1.149
11867608,K04899.01,FALSE POSITIVE,227.6258,143.8206,9.47,131.0,1.79,394.0,6240.0,4.103,1.549,1.111
8016691,K03286.01,CONFIRMED,18.1373788,136.8106,3.844,310.8,1.41,433.0,4257.0,4.648,0.602,0.589
6584273,K03287.01,CONFIRMED,51.1104797,143.77855,7.712,330.0,1.6,478.0,5968.0,4.534,0.881,0.97
5768816,K03288.01,CONFIRMED,47.9869119,160.65401,5.342,859.3,3.35,493.0,5641.0,4.408,0.981,0.899
3644071,K01192.02,FALSE POSITIVE,359.047933,295.76934,16.637,5622.7,7.76,260.0,5609.0,4.346,1.048,0.889
5360974,K03289.01,FALSE POSITIVE,29.8042694,150.6786,3.107,1046.5,24.73,505.0,5223.0,4.488,0.827,0.767
10291589,K04754.01,CANDIDATE,7.08757462,138.27614,3.342,187.0,1.28,955.0,6060.0,4.509,0.925,1.008
10118266,K04755.01,CANDIDATE,3.74318005,135.13816,1.111,237.5,1.75,999.0,5207.0,4.516,0.851,0.866
5695615,K04756.01,CANDIDATE,5.4169303,133.7916,7.512,109.5,8.17,1173.0,6355.0,4.41,1.108,1.151
4670267,K07699.01,FALSE POSITIVE,1.003049079,132.372429,7.9657,219273.0,42.5,1714.0,5775.0,4.518,0.844,0.856
7435780,K04757.01,FALSE POSITIVE,0.933157032,132.35981,2.614,87.8,7.29,2202.0,6499.0,4.378,1.169,1.191
8938937,K04758.01,FALSE POSITIVE,37.1083458,166.2453,4.112,366.5,1.71,492.0,5591.0,4.559,0.86,0.977
5651846,K04827.01,CANDIDATE,31.1920226,153.83296,2.849,447.8,1.65,521.0,5675.0,4.554,0.777,0.789
10556180,K04828.01,FALSE POSITIVE,1.02104719,131.5654,6.39,246.1,13.68,2129.0,6444.0,4.376,1.2,1.248
12401132,K04829.01,CANDIDATE,7.630545,907.04471,3.63,364.9,2.26,1087.0,6407.0,4.358,1.179,1.155
12401132,K04829.02,FALSE POSITIVE,12.083457,134.475,3.536,312.5,2.09,932.0,6422.0,4.364,1.175,1.161
8308070,K04830.01,FALSE POSITIVE,401.5907,172.2086,14.77,115.0,1.01,256.0,6170.0,4.482,0.939,0.976
6424561,K04900.01,CANDIDATE,6.6716723,131.92708,2.693,154.4,1.27,1024.0,6086.0,4.435,1.021,1.031
6956136,K03221.01,FALSE POSITIVE,53.912783631,132.2733337,44.0504,216.7,4.25,697.0,6085.0,3.917,2.02,1.228
10661917,K04901.01,FALSE POSITIVE,1.23142395,131.7651,2.186,19.6,0.77,2317.0,6011.0,3.971,1.73,1.021
10000162,K04902.01,CANDIDATE,409.38645,340.621,13.78,531.5,1.78,197.0,4955.0,4.517,0.799,0.766
7799701,K04903.01,FALSE POSITIVE,386.828262,177.56829,5.045,1024.9,6.54,340.0,6384.0,4.107,1.615,1.216
6233483,K03291.01,FALSE POSITIVE,15.8733803,135.62779,7.4672,4094.1,8.15,830.0,6161.0,4.276,1.054,0.763
5392871,K03292.01,FALSE POSITIVE,42.3991752,151.96105,7.251,484.0,3.23,580.0,6133.0,4.37,1.121,1.071
3858851,K03293.01,FALSE POSITIVE,25.95198823,154.88102,14.602,5103.3,39.94,680.0,6363.0,4.444,1.035,1.083
3858917,K03294.01,FALSE POSITIVE,25.9522401,148.91634,20.813,2896.9,42.91,572.0,5659.0,4.528,0.904,1.005
4466356,K03295.01,FALSE POSITIVE,14.12809896,137.11989,2.326,263.1,1.6,781.0,6072.0,4.47,0.988,1.05
7949593,K04759.01,CANDIDATE,17.7662938,146.6886,3.079,181.1,1.54,670.0,5724.0,4.495,0.946,1.022
9474232,K04760.01,FALSE POSITIVE,13.6917833,133.78898,4.198,145.4,1.12,770.0,5906.0,4.433,0.931,0.857
3859151,K04761.01,FALSE POSITIVE,25.95633,154.7054,26.34,158.2,9.75,618.0,6139.0,4.53,0.881,0.959
7098255,K04762.01,CANDIDATE,11.56722589,132.25385,2.507,373.7,1.29,568.0,4597.0,4.59,0.691,0.678
11456279,K03204.01,FALSE POSITIVE,0.572937573,131.69432,2.576,80.8,1.57,3271.0,7338.0,4.225,1.593,1.553
4670361,K07700.01,CANDIDATE,631.56889,145.0148,14.37,789.0,3.13,237.0,6382.0,4.432,1.059,1.104
5398002,K03213.01,FALSE POSITIVE,14.15849823,134.0065,46.356,347.3,90.09,1910.0,8753.0,3.668,3.746,2.385
6680911,K04831.01,FALSE POSITIVE,207.471349,254.0825,7.469,229.2,1.57,316.0,5731.0,4.359,1.033,0.889
10356124,K04832.01,FALSE POSITIVE,12.3748247,138.0615,90.01,390.9,81.01,1253.0,5165.0,3.491,3.598,1.462
10584140,K04833.01,CANDIDATE,4.31724247,133.4243,4.126,59.0,1.01,1332.0,5992.0,4.195,1.31,0.979
8233326,K04834.01,CANDIDATE,3.74099144,132.2112,5.428,34.3,1.85,1733.0,5110.0,3.611,3.231,1.554
4940203,K07711.01,CANDIDATE,302.779824,355.5989,16.847,270.9,1.31,246.0,5734.0,4.572,0.797,0.865
6286161,K03501.01,FALSE POSITIVE,14.541781166,144.269401,9.1151,143645.0,2722.92,834.0,5997.0,4.304,1.148,0.968
5385471,K03502.01,FALSE POSITIVE,12.4261177,141.51156,28.5357,1230.4,3.8,724.0,5713.0,4.554,0.851,0.948
6368175,K03503.01,CONFIRMED,21.1876185,148.8101,3.69,71.7,0.79,676.0,6355.0,4.547,0.849,0.925
5471158,K03504.01,FALSE POSITIVE,12.42560404,141.5345371,23.9402,458.9,2.52,733.0,5713.0,4.541,0.893,1.01
4847843,K03505.01,FALSE POSITIVE,30.9604688,156.1377,14.992,460.9,89.18,1064.0,5367.0,3.216,3.558,0.758
5120225,K07717.01,FALSE POSITIVE,1.041619932,131.836717,8.1218,1840.5,30.94,1858.0,5838.0,4.374,0.991,0.848
9656543,K03588.01,FALSE POSITIVE,2.544594443,135.040236,3.21373,348777.0,109.72,1608.0,5503.0,4.033,1.616,1.026
10751515,K03589.01,FALSE POSITIVE,56.40651043,138.309825,18.4332,102294.0,21.93,358.0,5011.0,4.617,0.647,0.632
3348093,K03590.01,FALSE POSITIVE,7.964400574,131.563644,4.4761,190903.0,61.54,633.0,4478.0,4.578,0.715,0.706
6182846,K03591.01,FALSE POSITIVE,6.399101307,134.702264,4.7439,83326.0,51.77,1042.0,6233.0,4.472,0.988,1.054
4939346,K01873.02,CONFIRMED,34.9168399,157.6693,7.343,500.0,2.39,602.0,6194.0,4.445,1.069,1.161
6442602,K07778.01,FALSE POSITIVE,0.56678228,131.8571,4.725,146.8,0.88,1661.0,4796.0,4.56,0.749,0.742
9851126,K03592.01,FALSE POSITIVE,8.480303653,135.854594,7.48907,81427.9,22.25,762.0,5385.0,4.565,0.787,0.832
6268648,K01613.02,CANDIDATE,94.094392,196.7503,10.833,46.6,0.9,486.0,6099.0,4.193,1.308,0.974
11455428,K03365.01,CONFIRMED,22.1270885,144.93039,4.472,418.2,3.94,721.0,5312.0,4.103,1.445,0.963
10484409,K03366.01,FALSE POSITIVE,10.6784787,140.159,2.307,201.0,1.12,712.0,5459.0,4.583,0.797,0.893
10935993,K03367.01,CANDIDATE,25.3736543,151.8667,2.619,372.9,1.88,653.0,6195.0,4.47,0.966,0.998
5257082,K03368.01,CANDIDATE,10.08535311,140.97143,1.75,222.5,1.45,843.0,5947.0,4.487,0.945,1.0
5796185,K03369.01,FALSE POSITIVE,42.559265547,161.57039,3.36626,207990.0,51.86,487.0,5764.0,4.548,0.863,0.959
8628665,K03434.01,CANDIDATE,10.2856373,141.20764,3.043,134.9,1.24,864.0,5841.0,4.409,1.06,1.053
3945802,K03435.01,FALSE POSITIVE,24.2157996,133.4661,4.359,322.2,1.58,596.0,5659.0,4.473,0.885,0.849
6265665,K03436.01,CONFIRMED,44.2018402,163.21471,4.949,235.6,1.14,409.0,5002.0,4.543,0.753,0.723
5881307,K07746.01,CANDIDATE,393.95608,388.3294,13.89,482.2,2.27,263.0,6217.0,4.472,0.989,1.056
4645174,K03437.01,CONFIRMED,15.0330623,131.89493,6.326,132.2,2.18,928.0,5849.0,4.076,1.601,1.114
4645174,K03437.02,CANDIDATE,34.7496038,158.68412,4.548,227.1,3.51,702.0,5849.0,4.076,1.601,1.114
8719419,K03506.01,FALSE POSITIVE,12.62530918,140.0602,3.163,39413.0,87.2,1214.0,6878.0,4.012,1.844,1.278
9028474,K03510.01,FALSE POSITIVE,124.93576738,177.686517,7.5608,240899.0,49.34,362.0,5887.0,4.477,0.941,0.97
